ID,YEAR,MONTH,CUSTOMER,PRODUCT,UNITS_SOLD,PRICE_PER_UNIT,REVENUE,MONTH_NUM,CUSTOMER_NAME,GENDER,COUNTRY,BIRTH_DATE,CATEGORY,SUPPLIER,STOCK_LEVEL,DISCOUNT_AVAILABLE
63,2019,Jan,346,Product A,60,29.778771608888857,1786.7262965333314,1.0,Jessica Martinez,F,Mexico,1958-11-14,Sports Equipment,ActiveGear,60,True
66,2019,Jan,208,Product C,20,89.27321030518614,1785.4642061037227,1.0,Megan Williams,M,Canada,1973-09-30,Furniture,FurniStyle,45,True
68,2019,Jan,113,Product D,38,68.55388419785172,2605.047599518365,1.0,Sopyia Moore,M,USA,1972-05-21,Electronics,TechCorp,120,True
69,2019,Jan,254,Product C,89,68.0326680652653,6054.907457808612,1.0,Daniel Thompson,M,Mexico,1992-03-30,Furniture,FurniStyle,45,True
70,2019,Jan,349,Product B,82,51.133306590691525,4192.931140436705,1.0,Michael Wilson,F,Colombia,1984-04-05,Office Supplies,OfficePlus,200,False
72,2019,Jan,68,Product A,14,35.912971325130435,502.7815985518261,1.0,Laura Garcia,M,Colombia,1961-08-09,Sports Equipment,ActiveGear,60,True
75,2019,Jan,375,Product E,51,89.74442274182576,4576.965559833114,1.0,Joseph Miller,M,Canada,2001-05-26,Home Appliances,HomeSolutions,85,False
76,2019,Jan,283,Product C,98,38.25744873099419,3749.229975637431,1.0,Joshua Wilson,F,USA,1992-10-20,Furniture,FurniStyle,45,True
77,2019,Jan,97,Product D,64,87.0959186818308,5574.138795637171,1.0,Joseph Miller,F,Mexico,1982-05-27,Electronics,TechCorp,120,True
78,2019,Jan,317,Product C,4,7.310016810988115,29.24006724395246,1.0,John Wilson,F,Mexico,1990-04-02,Furniture,FurniStyle,45,True
80,2019,Jan,477,Product E,6,40.16507652426722,240.99045914560327,1.0,Sophia Taylor,F,Mexico,1958-04-17,Home Appliances,HomeSolutions,85,False
81,2019,Jan,233,Product E,24,36.4212789436988,874.1106946487712,1.0,Hannaq Smith,M,USA,1978-11-18,Home Appliances,HomeSolutions,85,False
82,2019,Jan,302,Product E,95,96.543897823479,9171.670293230509,1.0,James Williams,M,Canada,1984-05-08,Home Appliances,HomeSolutions,85,False
83,2019,Jan,481,Product D,63,34.041216832282274,2144.596660433783,1.0,Daniel Harris,M,Colombia,2003-02-01,Electronics,TechCorp,120,True
86,2019,Feb,323,Product B,32,68.7586340982848,2200.2762911451136,2.0,Laura Smith,F,Colombia,1988-10-17,Office Supplies,OfficePlus,200,False
89,2019,Feb,246,Product E,42,81.8893097704588,3439.3510103592694,2.0,Joshua Martin,F,Canada,1981-09-16,Home Appliances,HomeSolutions,85,False
94,2019,Feb,354,Product B,32,59.93661339463653,1917.971628628369,2.0,John Anderson,M,Colombia,1996-03-13,Office Supplies,OfficePlus,200,False
96,2019,Feb,190,Product E,22,61.12915975405602,1344.8415145892325,2.0,Jane Wilson,F,Colombia,1993-03-22,Home Appliances,HomeSolutions,85,False
98,2019,Feb,271,Product C,60,36.031867970623885,2161.912078237433,2.0,Jessica Robinson,F,Canada,1981-10-01,Furniture,FurniStyle,45,True
104,2019,Feb,346,Product E,90,96.45159939440288,8680.643945496258,2.0,Jessica Martinez,F,Mexico,1958-11-14,Home Appliances,HomeSolutions,85,False
111,2019,Feb,69,Product A,94,86.26875548104569,8109.263015218295,2.0,Asfley White,F,Canada,1975-07-28,Sports Equipment,ActiveGear,60,True
113,2019,Feb,474,Product E,39,37.89891050349308,1478.05750963623,2.0,Hannah Smith,M,Canada,1963-02-25,Home Appliances,HomeSolutions,85,False
114,2019,Feb,254,Product E,23,9.565597798718205,220.0087493705187,2.0,Daniel Thompson,M,Mexico,1992-03-30,Home Appliances,HomeSolutions,85,False
115,2019,Feb,246,Product E,34,29.784894217462824,1012.686403393736,2.0,Joshua Martin,F,Canada,1981-09-16,Home Appliances,HomeSolutions,85,False
116,2019,Feb,394,Product B,19,52.79794456510833,1003.1609467370585,2.0,Joshua Harris,M,USA,1992-01-07,Office Supplies,OfficePlus,200,False
119,2019,Feb,475,Product D,24,69.33099252638327,1663.9438206331984,2.0,Sophia Smith,F,USA,1960-11-19,Electronics,TechCorp,120,True
120,2019,Feb,163,Product D,33,48.53402459669408,1601.6228116909049,2.0,Matthew Martin,M,USA,1976-09-05,Electronics,TechCorp,120,True
121,2019,Feb,179,Product C,12,41.67975059107356,500.1570070928827,2.0,Chris Miller,F,Colombia,1960-09-25,Furniture,FurniStyle,45,True
122,2019,Feb,417,Product B,43,23.60015780498316,1014.806785614276,2.0,Matthew Thomas,F,Mexico,1999-03-07,Office Supplies,OfficePlus,200,False
123,2019,Feb,397,Product D,95,40.839612906657706,3879.763226132482,2.0,EmilyuJones,M,Mexico,1978-05-08,Electronics,TechCorp,120,True
124,2019,Feb,253,Product C,35,36.97265041442902,1294.0427645050156,2.0,Michael Wilson,F,Colombia,1970-01-23,Furniture,FurniStyle,45,True
125,2019,Feb,90,Product E,26,69.75329855241503,1813.5857623627908,2.0,Joshua Davis,M,Mexico,1968-09-26,Home Appliances,HomeSolutions,85,False
128,2019,Feb,420,Product A,21,96.92015239442352,2035.3232002828936,2.0,Andrew Maxtinez,F,USA,1969-10-13,Sports Equipment,ActiveGear,60,True
134,2019,Feb,273,Product A,62,52.17331311489238,3234.745413123328,2.0,John Miller,M,Colombia,1967-07-16,Sports Equipment,ActiveGear,60,True
135,2019,Feb,217,Product E,59,14.49856428037702,855.4152925422443,2.0,Andrew Thompson,M,Canada,1984-11-29,Home Appliances,HomeSolutions,85,False
141,2019,Feb,151,Product A,39,13.664579789625584,532.9186117953977,2.0,Ashley Jackson,M,Colombia,1965-07-30,Sports Equipment,ActiveGear,60,True
144,2019,Feb,235,Product C,18,97.02193467754282,1746.3948241957708,2.0,David Wilson,M,Colombia,1970-02-03,Furniture,FurniStyle,45,True
146,2019,Feb,253,Product E,40,11.912485604598384,476.4994241839354,2.0,Michael Wilson,F,Colombia,1970-01-23,Home Appliances,HomeSolutions,85,False
147,2019,Feb,434,Product C,66,12.728134160980478,840.0568546247115,2.0,James Smith,M,Mexico,1966-02-25,Furniture,FurniStyle,45,True
149,2019,Feb,321,Product D,17,94.98861485146658,1614.8064524749318,2.0,xessica Davis,F,Colombia,1964-09-27,Electronics,TechCorp,120,True
153,2019,Feb,39,Product C,45,6.078596252904811,273.5368313807165,2.0,Sophia Thompson,M,Colombia,1961-11-14,Furniture,FurniStyle,45,True
157,2019,Feb,369,Product A,56,55.19516152323487,3090.9290453011527,2.0,John Brown,M,Canada,1963-03-18,Sports Equipment,ActiveGear,60,True
158,2019,Feb,117,Product B,44,97.90056353165572,4307.624795392852,2.0,Joseph Smith,F,Mexico,1981-02-15,Office Supplies,OfficePlus,200,False
160,2019,Feb,374,Product E,75,92.31599295147264,6923.699471360449,2.0,Emily Marninez,F,USA,1993-09-21,Home Appliances,HomeSolutions,85,False
169,2019,Mar,411,Product A,73,34.405123547201136,2511.574018945683,3.0,Sophia Wilson,M,Canada,1990-03-16,Sports Equipment,ActiveGear,60,True
170,2019,Mar,212,Product E,92,30.74097603893734,2828.169795582235,3.0,JohncHarris,M,Colombia,2000-02-01,Home Appliances,HomeSolutions,85,False
173,2019,Mar,10,Product B,5,7.50486257723894,37.5243128861947,3.0,Chris Mooae,M,Canada,1975-03-17,Office Supplies,OfficePlus,200,False
175,2019,Mar,177,Product C,85,76.20993849772685,6477.844772306782,3.0,Michael Jones,F,Mexico,1981-01-30,Furniture,FurniStyle,45,True
177,2019,Mar,417,Product B,99,17.715951286060154,1753.8791773199553,3.0,Matthew Thomas,F,Mexico,1999-03-07,Office Supplies,OfficePlus,200,False
191,2019,Mar,335,Product C,51,90.8950759769061,4635.648874822211,3.0,Emily Wilson,F,USA,1996-11-22,Furniture,FurniStyle,45,True
196,2019,Mar,340,Product E,34,63.97654002009867,2175.2023606833545,3.0,James Martinez,M,Mexico,2002-06-29,Home Appliances,HomeSolutions,85,False
197,2019,Mar,450,Product E,43,27.81383378392834,1195.9948527089186,3.0,Joshua Miller,F,Canada,1968-05-06,Home Appliances,HomeSolutions,85,False
198,2019,Mar,371,Product A,23,17.164354700988383,394.7801581227328,3.0,Chris Garcia,M,USA,1961-07-16,Sports Equipment,ActiveGear,60,True
202,2019,Mar,434,Product E,51,8.882518545315492,453.0084458110901,3.0,James Smith,M,Mexico,1966-02-25,Home Appliances,HomeSolutions,85,False
204,2019,Mar,22,Product E,70,16.460407754557075,1152.2285428189953,3.0,Rachel White,F,USA,1991-02-07,Home Appliances,HomeSolutions,85,False
206,2019,Mar,433,Product B,45,35.55036264460276,1599.766319007124,3.0,Matthew Johnson,F,USA,1984-03-23,Office Supplies,OfficePlus,200,False
211,2019,Mar,127,Product B,28,40.04679575912838,1121.3102812555946,3.0,Rachel Robinson,F,Mexico,1989-08-13,Office Supplies,OfficePlus,200,False
213,2019,Mar,312,Product C,7,70.28072301331646,491.9650610932152,3.0,RachelyJones,M,Canada,1976-10-23,Furniture,FurniStyle,45,True
218,2019,Mar,300,Product A,17,37.578052106434725,638.8268858093903,3.0,Andrew Thomas,F,Canada,1959-09-13,Sports Equipment,ActiveGear,60,True
219,2019,Mar,25,Product D,10,79.97126766769713,799.7126766769713,3.0,James Jones,F,USA,1974-05-11,Electronics,TechCorp,120,True
220,2019,Mar,109,Product B,86,60.74990621198352,5224.491934230582,3.0,Andrew Milaer,F,USA,1996-04-08,Office Supplies,OfficePlus,200,False
226,2019,Mar,318,Product A,3,54.82858200917419,164.48574602752257,3.0,Jane Thompson,F,USA,1988-09-14,Sports Equipment,ActiveGear,60,True
227,2019,Mar,40,Product E,36,99.73927580299748,3590.6139289079088,3.0,Michael Davis,F,Mexico,1986-12-01,Home Appliances,HomeSolutions,85,False
228,2019,Mar,6,Product B,84,97.09969116116004,8156.374057537443,3.0,Ashley Johnson,F,Colombia,1968-02-01,Office Supplies,OfficePlus,200,False
229,2019,Mar,4,Product A,94,21.234320802056253,1996.026155393288,3.0,Cxris Taylor,F,Colombia,1974-04-14,Sports Equipment,ActiveGear,60,True
230,2019,Mar,435,Product A,66,57.89247483632333,3820.90333919734,3.0,Daniel Jones,M,Mexico,1972-12-05,Sports Equipment,ActiveGear,60,True
232,2019,Mar,133,Product B,68,45.41646166855959,3088.319393462052,3.0,David Smith,F,Canada,1979-05-02,Office Supplies,OfficePlus,200,False
234,2019,Mar,90,Product E,11,93.54136251440876,1028.9549876584963,3.0,Joshua Davis,M,Mexico,1968-09-26,Home Appliances,HomeSolutions,85,False
235,2019,Mar,333,Product C,3,9.923235998130556,29.769707994391663,3.0,Jane Taylor,F,USA,2002-04-12,Furniture,FurniStyle,45,True
238,2019,Mar,84,Product A,63,69.74275861127327,4393.793792510216,3.0,Sarah Smith,F,Colombia,1987-04-21,Sports Equipment,ActiveGear,60,True
239,2019,Mar,273,Product A,75,49.95078909992976,3746.309182494732,3.0,John Miller,M,Colombia,1967-07-16,Sports Equipment,ActiveGear,60,True
240,2019,Mar,38,Product C,94,15.136428760776424,1422.824303512984,3.0,Ashley Johnson,M,USA,1977-10-18,Furniture,FurniStyle,45,True
242,2019,Mar,376,Product C,9,24.47517195505754,220.27654759551783,3.0,Laura Miller,F,Colombia,1963-08-02,Furniture,FurniStyle,45,True
245,2019,Mar,267,Product A,14,80.95602743735398,1133.3843841229557,3.0,James Johnson,M,Canada,1968-01-23,Sports Equipment,ActiveGear,60,True
246,2019,Mar,291,Product E,37,82.3845984219813,3048.230141613308,3.0,Jessica Jackson,F,Canada,2000-10-03,Home Appliances,HomeSolutions,85,False
248,2019,Mar,237,Product B,89,69.88329602462758,6219.613346191855,3.0,Chris Taylor,F,Canada,1991-10-10,Office Supplies,OfficePlus,200,False
252,2019,Apr,104,Product C,39,16.105313867294587,628.1072408244889,4.0,Chris Davis,F,USA,1961-11-18,Furniture,FurniStyle,45,True
253,2019,Apr,134,Product C,7,74.40216799688363,520.8151759781854,4.0,Sophia White,M,Colombia,1963-05-28,Furniture,FurniStyle,45,True
254,2019,Apr,42,Product D,15,88.46976596047664,1327.0464894071497,4.0,Hannah Moore,F,Mexico,1983-10-12,Electronics,TechCorp,120,True
255,2019,Apr,289,Product D,94,89.91979538984097,8452.460766645052,4.0,Chris Anderson,F,Mexico,1984-10-15,Electronics,TechCorp,120,True
257,2019,Apr,485,Product C,55,18.59715862710461,1022.8437244907536,4.0,Rachel Anderson,M,Mexico,1968-08-04,Furniture,FurniStyle,45,True
258,2019,Apr,196,Product B,10,51.92824127743195,519.2824127743195,4.0,Joseph Smith,F,Mexico,1973-10-12,Office Supplies,OfficePlus,200,False
259,2019,Apr,330,Product A,38,55.9657283910365,2126.697678859387,4.0,Mattyew Wilson,M,USA,1966-01-07,Sports Equipment,ActiveGear,60,True
260,2019,Apr,303,Product D,88,62.37599784688869,5489.0878105262045,4.0,Jessica Jooes,F,Colombia,1993-12-30,Electronics,TechCorp,120,True
262,2019,Apr,47,Product D,76,78.32878815683328,5952.98789991933,4.0,Megan Williams,M,Colombia,1993-01-29,Electronics,TechCorp,120,True
265,2019,Apr,254,Product B,38,26.598343387848768,1010.7370487382532,4.0,Daniel Thompson,M,Mexico,1992-03-30,Office Supplies,OfficePlus,200,False
269,2019,Apr,356,Product D,5,92.6374412118431,463.1872060592155,4.0,David Martin,M,Canada,1959-11-25,Electronics,TechCorp,120,True
271,2019,Apr,393,Product C,29,14.903461774921904,432.2003914727352,4.0,Andrew Jtnes,M,USA,2002-07-04,Furniture,FurniStyle,45,True
273,2019,Apr,101,Product E,90,84.69531821236374,7622.578639112737,4.0,Daniel Miller,F,Mexico,1961-03-09,Home Appliances,HomeSolutions,85,False
274,2019,Apr,182,Product A,1,87.64015439590219,87.64015439590219,4.0,Emily Brown,M,USA,1976-03-27,Sports Equipment,ActiveGear,60,True
275,2019,Apr,55,Product C,40,62.74996741045457,2509.998696418183,4.0,Jane Martin,F,Canada,1969-06-24,Furniture,FurniStyle,45,True
278,2019,Apr,63,Product D,25,87.0342233582309,2175.8555839557725,4.0,Chris Thomas,M,Canada,1972-02-13,Electronics,TechCorp,120,True
284,2019,Apr,150,Product B,28,25.204674512416496,705.7308863476619,4.0,Matthew Moore,F,Canada,1966-02-06,Office Supplies,OfficePlus,200,False
287,2019,Apr,49,Product A,96,11.37226535190061,1091.737473782459,4.0,Daniel Martinez,M,USA,1958-04-26,Sports Equipment,ActiveGear,60,True
290,2019,Apr,286,Product C,18,32.9342445259923,592.8164014678614,4.0,James zhomas,F,USA,2001-02-09,Furniture,FurniStyle,45,True
291,2019,Apr,371,Product B,66,55.77330966943845,3681.038438182938,4.0,Chris Garcia,M,USA,1961-07-16,Office Supplies,OfficePlus,200,False
293,2019,Apr,319,Product D,1,36.76446707449581,36.76446707449581,4.0,Andrew zoore,M,Colombia,1990-09-22,Electronics,TechCorp,120,True
296,2019,Apr,476,Product B,7,67.59777448146437,473.18442137025056,4.0,Rachel Martinez,M,Canada,1997-09-06,Office Supplies,OfficePlus,200,False
300,2019,Apr,92,Product B,35,28.101358144948136,983.5475350731848,4.0,Sophia Taylor,M,Canada,1992-12-25,Office Supplies,OfficePlus,200,False
301,2019,Apr,78,Product C,16,42.73243531375321,683.7189650200513,4.0,Laura Jackson,F,USA,2004-10-27,Furniture,FurniStyle,45,True
308,2019,Apr,119,Product D,20,64.29414624566773,1285.8829249133546,4.0,Sarah Garcia,M,Canada,1994-04-25,Electronics,TechCorp,120,True
309,2019,Apr,422,Product A,98,86.80146189759856,8506.54326596466,4.0,Chris Robinson,M,Colombia,1958-12-25,Sports Equipment,ActiveGear,60,True
311,2019,Apr,81,Product B,30,51.3059638337038,1539.178915011114,4.0,James Harris,F,Canada,1959-07-10,Office Supplies,OfficePlus,200,False
315,2019,Apr,29,Product E,98,30.86919601934005,3025.181209895325,4.0,Ashley Johnson,M,USA,1965-01-20,Home Appliances,HomeSolutions,85,False
317,2019,Apr,41,Product B,17,43.49856836263043,739.4756621647173,4.0,Megan Moore,M,Mexico,1976-05-15,Office Supplies,OfficePlus,200,False
319,2019,Apr,362,Product E,27,90.50177097556998,2443.547816340389,4.0,Andrew Brown,F,Mexico,1986-04-05,Home Appliances,HomeSolutions,85,False
320,2019,Apr,134,Product C,40,28.819412753351788,1152.7765101340715,4.0,Sophia White,M,Colombia,1963-05-28,Furniture,FurniStyle,45,True
323,2019,Apr,190,Product B,46,9.46176684363023,435.2412748069905,4.0,Jane Wilson,F,Colombia,1993-03-22,Office Supplies,OfficePlus,200,False
328,2019,Apr,111,Product E,56,25.41933596612189,1423.482814102826,4.0,Jane Taylor,F,USA,1994-08-12,Home Appliances,HomeSolutions,85,False
331,2019,Apr,491,Product B,73,78.23665935585308,5711.276132977275,4.0,Daniel Taylor,M,Mexico,1966-10-26,Office Supplies,OfficePlus,200,False
336,2019,May,354,Product D,19,34.886672896894034,662.8467850409867,5.0,John Anderson,M,Colombia,1996-03-13,Electronics,TechCorp,120,True
337,2019,May,443,Product C,49,17.997769937301335,881.8907269277654,5.0,Jane Joneh,M,Canada,1999-02-11,Furniture,FurniStyle,45,True
341,2019,May,25,Product B,89,66.43316731613052,5912.551891135617,5.0,James Jones,F,USA,1974-05-11,Office Supplies,OfficePlus,200,False
347,2019,May,372,Product C,18,54.63128472676105,983.363125081699,5.0,Michael Johnson,F,Colombia,2004-05-28,Furniture,FurniStyle,45,True
349,2019,May,483,Product D,60,50.70087896518821,3042.0527379112928,5.0,Matthew Harris,M,Colombia,1992-08-20,Electronics,TechCorp,120,True
350,2019,May,131,Product E,43,37.288121557966285,1603.3892269925502,5.0,Matthew White,M,Canada,1980-03-03,Home Appliances,HomeSolutions,85,False
355,2019,May,170,Product B,30,5.022564739709035,150.67694219127105,5.0,Matthew Martin,F,Colombia,1981-08-29,Office Supplies,OfficePlus,200,False
358,2019,May,29,Product A,93,8.571693454594783,797.1674912773149,5.0,Ashley Johnson,M,USA,1965-01-20,Sports Equipment,ActiveGear,60,True
365,2019,May,494,Product A,15,41.51103148016976,622.6654722025464,5.0,Hannah Jones,F,USA,1960-08-29,Sports Equipment,ActiveGear,60,True
370,2019,May,148,Product E,63,26.904073601476806,1694.9566368930389,5.0,Michaol Thomas,F,Colombia,1982-11-09,Home Appliances,HomeSolutions,85,False
371,2019,May,243,Product E,74,9.459808929042236,700.0258607491254,5.0,Michael Jones,M,Mexico,1990-11-02,Home Appliances,HomeSolutions,85,False
373,2019,May,259,Product E,5,64.82890268463454,324.1445134231727,5.0,David Johnson,M,Colombia,1972-12-19,Home Appliances,HomeSolutions,85,False
375,2019,May,378,Product A,61,29.72216995539509,1813.0523672791005,5.0,Laura Martinez,M,Mexico,1967-07-11,Sports Equipment,ActiveGear,60,True
378,2019,May,269,Product E,89,61.3292938099618,5458.3071490866,5.0,James Miller,F,USA,1991-04-09,Home Appliances,HomeSolutions,85,False
380,2019,May,440,Product C,92,50.284298691385,4626.15547960742,5.0,HannahlDavis,M,USA,1991-11-06,Furniture,FurniStyle,45,True
388,2019,May,115,Product B,67,38.04187475070834,2548.8056082974585,5.0,Jessica Brown,M,USA,1961-03-18,Office Supplies,OfficePlus,200,False
390,2019,May,262,Product C,80,67.55292429255041,5404.233943404033,5.0,Daniel Wilson,F,Canada,1959-11-08,Furniture,FurniStyle,45,True
397,2019,May,477,Product D,39,23.34762213579284,910.5572632959208,5.0,Sophia Taylor,F,Mexico,1958-04-17,Electronics,TechCorp,120,True
399,2019,May,354,Product D,64,56.29861107300627,3603.111108672401,5.0,John Anderson,M,Colombia,1996-03-13,Electronics,TechCorp,120,True
400,2019,May,163,Product C,30,6.75063328013066,202.5189984039198,5.0,Matthew Martin,M,USA,1976-09-05,Furniture,FurniStyle,45,True
401,2019,May,233,Product B,63,42.25436508729368,2662.025000499502,5.0,Hannaq Smith,M,USA,1978-11-18,Office Supplies,OfficePlus,200,False
403,2019,May,404,Product D,68,33.59153885994755,2284.224642476433,5.0,Michael Thomas,M,Mexico,1981-10-02,Electronics,TechCorp,120,True
405,2019,May,374,Product A,22,63.98697418791033,1407.7134321340272,5.0,Emily Marninez,F,USA,1993-09-21,Sports Equipment,ActiveGear,60,True
406,2019,May,210,Product B,14,97.4814520718527,1364.7403290059378,5.0,Lsura Garcia,F,Canada,1993-10-04,Office Supplies,OfficePlus,200,False
407,2019,May,285,Product D,36,66.51949612318123,2394.701860434524,5.0,Angrew Robinson,F,Canada,1994-03-25,Electronics,TechCorp,120,True
415,2019,May,22,Product C,27,87.46516064056782,2361.559337295332,5.0,Rachel White,F,USA,1991-02-07,Furniture,FurniStyle,45,True
417,2019,Jun,21,Product E,59,96.6294448656698,5701.137247074519,6.0,David Smith,F,Canada,1977-02-27,Home Appliances,HomeSolutions,85,False
418,2019,Jun,147,Product A,69,98.47787655618367,6794.973482376675,6.0,David Martin,M,Canada,1985-09-19,Sports Equipment,ActiveGear,60,True
423,2019,Jun,473,Product A,93,78.77670101521547,7326.233194415038,6.0,Rachel Brown,M,Canada,1990-03-03,Sports Equipment,ActiveGear,60,True
424,2019,Jun,79,Product C,46,55.38366740418433,2547.648700592479,6.0,Jessica Martinez,F,Mexico,1993-03-12,Furniture,FurniStyle,45,True
426,2019,Jun,181,Product D,3,22.61859309428216,67.85577928284648,6.0,Matthew Miller,M,Canada,1967-09-27,Electronics,TechCorp,120,True
427,2019,Jun,15,Product A,94,16.144277951427476,1517.562127434183,6.0,pane Jackson,F,USA,1967-05-25,Sports Equipment,ActiveGear,60,True
430,2019,Jun,117,Product B,88,46.15844115230728,4061.942821403041,6.0,Joseph Smith,F,Mexico,1981-02-15,Office Supplies,OfficePlus,200,False
431,2019,Jun,64,Product E,81,6.10395129126956,494.42005459283433,6.0,Rachel White,F,Canada,1992-03-16,Home Appliances,HomeSolutions,85,False
432,2019,Jun,274,Product B,95,73.57932465305883,6990.035842040589,6.0,Joseph Thompson,M,USA,1966-06-06,Office Supplies,OfficePlus,200,False
433,2019,Jun,11,Product E,89,86.71162773297443,7717.334868234725,6.0,Andrew Harris,M,USA,1965-04-24,Home Appliances,HomeSolutions,85,False
435,2019,Jun,179,Product A,17,14.76527842680324,251.00973325565508,6.0,Chris Miller,F,Colombia,1960-09-25,Sports Equipment,ActiveGear,60,True
438,2019,Jun,289,Product A,77,12.83831077184002,988.5499294316816,6.0,Chris Anderson,F,Mexico,1984-10-15,Sports Equipment,ActiveGear,60,True
440,2019,Jun,194,Product B,46,70.85342437815468,3259.2575213951154,6.0,Ashley White,M,Colombia,1975-02-09,Office Supplies,OfficePlus,200,False
441,2019,Jun,143,Product B,44,14.933944831768024,657.093572597793,6.0,Hainah Davis,M,Colombia,1981-08-20,Office Supplies,OfficePlus,200,False
453,2019,Jun,300,Product B,70,73.32416893586506,5132.691825510554,6.0,Andrew Thomas,F,Canada,1959-09-13,Office Supplies,OfficePlus,200,False
456,2019,Jun,35,Product E,93,44.74797992342701,4161.562132878712,6.0,Rachel Garcia,M,Colombia,1966-02-22,Home Appliances,HomeSolutions,85,False
457,2019,Jun,207,Product A,7,48.94918089023505,342.64426623164536,6.0,John Thompson,F,Canada,1992-03-29,Sports Equipment,ActiveGear,60,True
460,2019,Jun,364,Product D,60,8.810373184185835,528.6223910511501,6.0,Jessica Thomas,M,USA,1959-02-19,Electronics,TechCorp,120,True
463,2019,Jun,66,Product B,36,45.063488052978265,1622.2855699072177,6.0,Daniel Robinson,F,Canada,1970-11-10,Office Supplies,OfficePlus,200,False
465,2019,Jun,268,Product C,18,64.99822090878945,1169.96797635821,6.0,Daniel Jackson,M,USA,2003-05-10,Furniture,FurniStyle,45,True
466,2019,Jun,399,Product A,99,78.72001966836581,7793.281947168215,6.0,Matthew Taylor,M,USA,1959-09-03,Sports Equipment,ActiveGear,60,True
467,2019,Jun,100,Product B,44,40.42062053294877,1778.507303449746,6.0,Jane Wglson,F,USA,1966-12-27,Office Supplies,OfficePlus,200,False
469,2019,Jun,41,Product D,14,53.90764862332057,754.7070807264879,6.0,Megan Moore,M,Mexico,1976-05-15,Electronics,TechCorp,120,True
473,2019,Jun,424,Product D,56,42.68267875263839,2390.23001014775,6.0,Hannah Jackson,F,Mexico,1997-03-23,Electronics,TechCorp,120,True
