ID,YEAR,MONTH,CUSTOMER,PRODUCT,UNITS_SOLD,PRICE_PER_UNIT,REVENUE,MONTH_NUM,CUSTOMER_NAME,GENDER,COUNTRY,BIRTH_DATE,CATEGORY,SUPPLIER,STOCK_LEVEL,DISCOUNT_AVAILABLE
403,2019,May,404,Product D,68,33.59153885994755,2284.224642476433,5.0,Michael Thomas,M,Mexico,1981-10-02,Electronics,TechCorp,120,True
405,2019,May,374,Product A,22,63.98697418791033,1407.7134321340272,5.0,Emily Marninez,F,USA,1993-09-21,Sports Equipment,ActiveGear,60,True
406,2019,May,210,Product B,14,97.4814520718527,1364.7403290059378,5.0,Lsura Garcia,F,Canada,1993-10-04,Office Supplies,OfficePlus,200,False
407,2019,May,285,Product D,36,66.51949612318123,2394.701860434524,5.0,Angrew Robinson,F,Canada,1994-03-25,Electronics,TechCorp,120,True
408,2019,May,436,Product E,76,7.335757063586143,557.517536832547,5.0,David Srith,F,Mexico,2000-01-10,Home Appliances,HomeSolutions,85,False
409,2019,May,395,Product A,6,40.32418527767884,241.94511166607305,5.0,Daniel Jackson,F,USA,1971-07-02,Sports Equipment,ActiveGear,60,True
410,2019,May,416,Product C,75,69.913060777618,5243.47955832135,5.0,Andrew Miller,M,Mexico,1992-12-30,Furniture,FurniStyle,45,True
413,2019,May,39,Product E,29,33.3455709440493,967.0215573774296,5.0,Sophia Thompson,M,Colombia,1961-11-14,Home Appliances,HomeSolutions,85,False
415,2019,May,22,Product C,27,87.46516064056782,2361.559337295332,5.0,Rachel White,F,USA,1991-02-07,Furniture,FurniStyle,45,True
416,2019,Jun,382,Product D,56,46.07180609904718,2580.021141546642,6.0,Laura Miller,M,USA,1988-01-29,Electronics,TechCorp,120,True
419,2019,Jun,257,Product B,38,26.845687559653182,1020.1361272668212,6.0,John Martin,F,USA,1982-03-25,Office Supplies,OfficePlus,200,False
421,2019,Jun,280,Product D,18,87.11403373476551,1568.0526072257792,6.0,Joshua Brown,M,USA,1995-03-22,Electronics,TechCorp,120,True
422,2019,Jun,208,Product C,72,20.128345136530125,1449.240849830169,6.0,Megan Williams,M,Canada,1973-09-30,Furniture,FurniStyle,45,True
429,2019,Jun,166,Product A,60,11.09984902213774,665.9909413282644,6.0,Hannah Jones,F,Mexico,1976-07-29,Sports Equipment,ActiveGear,60,True
432,2019,Jun,274,Product B,95,73.57932465305883,6990.035842040589,6.0,Joseph Thompson,M,USA,1966-06-06,Office Supplies,OfficePlus,200,False
437,2019,Jun,424,Product B,97,54.18260612154759,5255.712793790116,6.0,Hannah Jackson,F,Mexico,1997-03-23,Office Supplies,OfficePlus,200,False
438,2019,Jun,289,Product A,77,12.83831077184002,988.5499294316816,6.0,Chris Anderson,F,Mexico,1984-10-15,Sports Equipment,ActiveGear,60,True
441,2019,Jun,143,Product B,44,14.933944831768024,657.093572597793,6.0,Hainah Davis,M,Colombia,1981-08-20,Office Supplies,OfficePlus,200,False
442,2019,Jun,459,Product E,67,90.14102375507863,6039.448591590269,6.0,Sophia Jackson,F,Mexico,1987-02-04,Home Appliances,HomeSolutions,85,False
443,2019,Jun,9,Product A,95,56.423151853601695,5360.199426092161,6.0,Daniel Wilfon,F,Colombia,1983-07-14,Sports Equipment,ActiveGear,60,True
444,2019,Jun,370,Product D,8,94.99829394994867,759.9863515995894,6.0,Jane Williams,M,Canada,1966-02-21,Electronics,TechCorp,120,True
448,2019,Jun,3,Product A,60,74.50100456675654,4470.060274005392,6.0,John Davis,M,USA,1996-10-07,Sports Equipment,ActiveGear,60,True
449,2019,Jun,459,Product B,12,28.47480723096391,341.69768677156696,6.0,Sophia Jackson,F,Mexico,1987-02-04,Office Supplies,OfficePlus,200,False
452,2019,Jun,119,Product E,55,9.147857482199312,503.1321615209623,6.0,Sarah Garcia,M,Canada,1994-04-25,Home Appliances,HomeSolutions,85,False
455,2019,Jun,59,Product C,28,23.95653283826879,670.782919471526,6.0,Rachel Jones,M,Mexico,1962-03-19,Furniture,FurniStyle,45,True
