id,Year,Month,Customer,Product,Units_Sold,Price_per_Unit,Revenue,Customer_Name,Month_Num
169,2019,Mar,Customer 411,Product A,73,34.405123547201136,2511.574018945683,Sophia Wilsom,3.0
171,2019,Mar,Customer 397,Product C,6,95.23099176273278,571.3859505763967,Laura Jones,3.0
173,2019,Mar,Customer 10,Product B,5,7.50486257723894,37.5243128861947,Chris Moore,3.0
175,2019,Mar,Customer 177,Product C,85,76.20993849772685,6477.844772306782,Michael Jones,3.0
177,2019,Mar,Customer 417,Product B,99,17.715951286060154,1753.8791773199553,John Davxs,3.0
182,2019,Mar,Customer 1,Product C,45,62.5865902728336,2816.396562277512,James Williams,3.0
183,2019,Mar,Customer 446,Product A,32,9.455164440165891,302.5652620853085,Joseph Taylor,3.0
187,2019,Mar,Customer 251,Product A,17,17.73144670281087,301.43459394778483,Sophia Anderson,3.0
188,2019,Mar,Customer 303,Product E,85,65.73932891255302,5587.842957567007,Jessica Jones,3.0
189,2019,Mar,Customer 75,Product C,38,63.64005264924274,2418.322000671224,Joshua Martinez,3.0
190,2019,Mar,Customer 226,Product B,98,65.48121055411684,6417.1586343034505,Ashlgy Williams,3.0
199,2019,Mar,Customer 95,Product C,16,65.8831007563054,1054.1296121008863,Matthew Smith,3.0
200,2019,Mar,Customer 360,Product D,56,44.10781536396517,2470.0376603820496,Laura Moore,3.0
201,2019,Mar,Customer 352,Product C,27,68.41798515949759,1847.285599306435,Josekh Smith,3.0
204,2019,Mar,Customer 22,Product E,70,16.460407754557075,1152.2285428189953,Rachel White,3.0
206,2019,Mar,Customer 433,Product B,45,35.55036264460276,1599.766319007124,David Jones,3.0
209,2019,Mar,Customer 337,Product B,36,81.58912158034083,2937.20837689227,Chris Moore,3.0
214,2019,Mar,Customer 407,Product C,18,47.50417484822819,855.0751472681075,Jessica Williams,3.0
215,2019,Mar,Customer 227,Product C,15,14.962570820585686,224.4385623087853,Megan Harris,3.0
219,2019,Mar,Customer 25,Product D,10,79.97126766769713,799.7126766769713,Chris Miller,3.0
221,2019,Mar,Customer 264,Product A,83,40.983399465372486,3401.622155625916,Matthew Williams,3.0
223,2019,Mar,Customer 443,Product C,70,62.54860783890428,4378.402548723299,jane Jones,3.0
224,2019,Mar,Customer 289,Product E,22,26.40661578269018,580.9455472191839,Joseph Davis,3.0
225,2019,Mar,Customer 70,Product D,94,22.723867284874046,2136.04352477816,James Davis,3.0
230,2019,Mar,Customer 435,Product A,66,57.89247483632333,3820.90333919734,LauraqMoore,3.0
231,2019,Mar,Customer 392,Product B,51,84.66534307674935,4317.932496914217,Matthew Taylor,3.0
234,2019,Mar,Customer 90,Product E,11,93.54136251440876,1028.9549876584963,Joseph Robinson,3.0
235,2019,Mar,Customer 333,Product C,3,9.923235998130556,29.769707994391663,Jane Taylor,3.0
237,2019,Mar,Customer 172,Product B,13,70.03429704858416,910.4458616315942,David Smitu,3.0
238,2019,Mar,Customer 84,Product A,63,69.74275861127327,4393.793792510216,Sarah Smith,3.0
240,2019,Mar,Customer 38,Product C,94,15.136428760776424,1422.824303512984,Ashley Johqson,3.0
242,2019,Mar,Customer 376,Product C,9,24.47517195505754,220.27654759551783,Laura Miller,3.0
251,2019,Apr,Customer 495,Product B,78,11.328815677127611,883.6476228159537,Jossica Garcia,4.0
254,2019,Apr,Customer 42,Product D,15,88.46976596047664,1327.0464894071497,Laura Thompson,4.0
255,2019,Apr,Customer 289,Product D,94,89.91979538984097,8452.460766645052,Jzshua Thomas,4.0
257,2019,Apr,Customer 485,Product C,55,18.59715862710461,1022.8437244907536,Ashley Saith,4.0
258,2019,Apr,Customer 196,Product B,10,51.92824127743195,519.2824127743195,Joseph Smith,4.0
259,2019,Apr,Customer 330,Product A,38,55.9657283910365,2126.697678859387,Matthew Wilson,4.0
262,2019,Apr,Customer 47,Product D,76,78.32878815683328,5952.98789991933,Megan Williams,4.0
265,2019,Apr,Customer 254,Product B,38,26.598343387848768,1010.7370487382532,Emily Martinez,4.0
266,2019,Apr,Customer 23,Product B,46,63.42027499950217,2917.3326499771,Megan Davis,4.0
268,2019,Apr,Customer 481,Product D,43,93.55123683594316,4022.703183945556,EmilyyMiller,4.0
269,2019,Apr,Customer 356,Product D,5,92.6374412118431,463.1872060592155,Davsd Martin,4.0
270,2019,Apr,Customer 328,Product B,92,40.571360123440094,3732.565131356489,Rachel Brown,4.0
272,2019,Apr,Customer 297,Product C,23,16.66702427534471,383.3415583329283,Matthew Martinez,4.0
276,2019,Apr,Customer 431,Product A,53,36.84373795636058,1952.7181116871109,David Garcia,4.0
277,2019,Apr,Customer 436,Product A,26,36.6824213106587,953.742954077126,David Smith,4.0
281,2019,Apr,Customer 443,Product D,51,28.58151206192943,1457.657115158401,Sarah Jones,4.0
282,2019,Apr,Customer 25,Product D,70,8.218520223426523,575.2964156398566,Megan Miller,4.0
283,2019,Apr,Customer 161,Product A,29,60.155893276414126,1744.5209050160097,James Jones,4.0
284,2019,Apr,Customer 150,Product B,28,25.204674512416496,705.7308863476619,Matthew Moore,4.0
286,2019,Apr,Customer 148,Product D,63,99.703053925365,6281.292397297995,Michael Thomas,4.0
288,2019,Apr,Customer 215,Product C,56,90.3151574968678,5057.648819824597,James Thompson,4.0
292,2019,Apr,Customer 113,Product B,94,58.1658314742807,5467.588158582386,Hannah Moore,4.0
293,2019,Apr,Customer 319,Product D,1,36.76446707449581,36.76446707449581,Andrew Moore,4.0
301,2019,Apr,Customer 78,Product C,16,42.73243531375321,683.7189650200513,Laura Jackson,4.0
302,2019,Apr,Customer 165,Product E,14,32.84903437479626,459.8864812471477,Daniel Davis,4.0
303,2019,Apr,Customer 432,Product B,7,65.15787361654125,456.1051153157888,Andrew cartin,4.0
306,2019,Apr,Customer 2,Product A,47,64.35232074910886,3024.559075208116,Jessica Smith,4.0
307,2019,Apr,Customer 11,Product B,2,39.4906251585336,78.9812503170672,Andrew Harris,4.0
309,2019,Apr,Customer 422,Product A,98,86.80146189759856,8506.54326596466,Chris Robinson,4.0
311,2019,Apr,Customer 81,Product B,30,51.3059638337038,1539.178915011114,JameslHarris,4.0
312,2019,Apr,Customer 494,Product A,81,30.52434914156988,2472.47228046716,Sophia Martin,4.0
314,2019,Apr,Customer 246,Product C,4,17.566240056906388,70.26496022762555,Matthew Smith,4.0
320,2019,Apr,Customer 134,Product C,40,28.819412753351788,1152.7765101340715,Sophia Robinson,4.0
323,2019,Apr,Customer 190,Product B,46,9.46176684363023,435.2412748069905,Ashley Anderson,4.0
324,2019,Apr,Customer 310,Product C,65,12.865873452887016,836.281774437656,Joshua Davis,4.0
325,2019,Apr,Customer 292,Product C,26,11.4837220086387,298.5767722246062,Laura Robinson,4.0
326,2019,Apr,Customer 267,Product C,36,73.30936099250331,2639.1369957301195,Michael Harris,4.0
328,2019,Apr,Customer 111,Product E,56,25.41933596612189,1423.482814102826,Jessica Thompson,4.0
329,2019,Apr,Customer 36,Product D,83,61.53240341652421,5107.189483571509,Megan Jones,4.0
336,2019,May,Customer 354,Product D,19,34.886672896894034,662.8467850409867,John Martinez,5.0
337,2019,May,Customer 443,Product C,49,17.997769937301335,881.8907269277654,Laura Harnis,5.0
338,2019,May,Customer 330,Product A,55,54.52356340428909,2998.7959872359,Sophia Jones,5.0
342,2019,May,Customer 59,Product B,26,8.74554708000806,227.3842240802096,Rachel jones,5.0
344,2019,May,Customer 86,Product B,7,8.22486796565089,57.57407575955624,Chris Moore,5.0
345,2019,May,Customer 117,Product A,48,15.951792018492016,765.6860168876168,Sophia Brtwn,5.0
347,2019,May,Customer 372,Product C,18,54.63128472676105,983.363125081699,Jane Martin,5.0
350,2019,May,Customer 131,Product E,43,37.288121557966285,1603.3892269925502,Rachel Williams,5.0
352,2019,May,Customer 497,Product D,93,67.85724163265144,6310.723471836584,Laura Thompson,5.0
353,2019,May,Customer 397,Product B,33,89.16788608243778,2942.5402407204465,Emily Thompson,5.0
354,2019,May,Customer 426,Product D,66,7.318074247871111,482.9929003594934,Emily Martinez,5.0
356,2019,May,Customer 269,Product E,18,94.21143135872514,1695.8057644570524,James Miller,5.0
359,2019,May,Customer 236,Product A,16,87.99932584770218,1407.989213563235,Emily Martinez,5.0
361,2019,May,Customer 359,Product D,5,74.56582168254128,372.8291084127064,Jessica Miller,5.0
362,2019,May,Customer 177,Product C,45,38.68910497587377,1741.0097239143197,Jessica Thomas,5.0
363,2019,May,Customer 158,Product B,68,72.97756494725299,4962.474416413204,Daniel Garcia,5.0
364,2019,May,Customer 293,Product A,48,6.698023799674312,321.505142384367,Jane Thompsoz,5.0
365,2019,May,Customer 494,Product A,15,41.51103148016976,622.6654722025464,John Mooge,5.0
368,2019,May,Customer 295,Product C,62,63.27408197501723,3922.993082451069,Michael Martin,5.0
370,2019,May,Customer 148,Product E,63,26.904073601476806,1694.9566368930389,Sarah Davis,5.0
371,2019,May,Customer 243,Product E,74,9.459808929042236,700.0258607491254,Michael Jones,5.0
374,2019,May,Customer 215,Product A,9,93.13646690354524,838.228202131907,David Wilson,5.0
375,2019,May,Customer 378,Product A,61,29.72216995539509,1813.0523672791005,Laura Martfnez,5.0
383,2019,May,Customer 226,Product D,79,5.482803282712466,433.1414593342848,Ashley Harris,5.0
384,2019,May,Customer 251,Product E,48,52.10819483248323,2501.193351959195,Emily Smith,5.0
385,2019,May,Customer 454,Product E,60,15.39954170517312,923.9725023103872,Sarah Williams,5.0
386,2019,May,Customer 284,Product E,77,85.86465683463302,6611.578576266743,Ashley Thompson,5.0
388,2019,May,Customer 115,Product B,67,38.04187475070834,2548.8056082974585,Jessica Brown,5.0
390,2019,May,Customer 262,Product C,80,67.55292429255041,5404.233943404033,Daniel Wilson,5.0
391,2019,May,Customer 353,Product C,59,20.23801000635685,1194.042590375054,Michael Garcia,5.0
393,2019,May,Customer 170,Product D,63,71.40412011376083,4498.459567166932,Andreu Harris,5.0
396,2019,May,Customer 437,Product B,2,84.05274690598549,168.10549381197097,Chris Garcia,5.0
397,2019,May,Customer 477,Product D,39,23.34762213579284,910.5572632959208,Michael Jones,5.0
398,2019,May,Customer 13,Product C,17,16.00516639412448,272.0878287001162,Emily Anderson,5.0
399,2019,May,Customer 354,Product D,64,56.29861107300627,3603.111108672401,Daniel Smith,5.0
400,2019,May,Customer 163,Product C,30,6.75063328013066,202.5189984039198,Rachel Moore,5.0
401,2019,May,Customer 233,Product B,63,42.25436508729368,2662.025000499502,James Davis,5.0
406,2019,May,Customer 210,Product B,14,97.4814520718527,1364.7403290059378,Laura Garcia,5.0
415,2019,May,Customer 22,Product C,27,87.46516064056782,2361.5593372953317,Anerew Anderson,5.0
419,2019,Jun,Customer 257,Product B,38,26.845687559653182,1020.1361272668212,Sarah Martinez,6.0
421,2019,Jun,Customer 280,Product D,18,87.11403373476551,1568.0526072257792,Emily Davis,6.0
424,2019,Jun,Customer 79,Product C,46,55.38366740418433,2547.648700592479,Jessica Martinez,6.0
425,2019,Jun,Customer 199,Product C,93,17.46826337982682,1624.548494323894,Joseph Garcia,6.0
427,2019,Jun,Customer 15,Product A,94,16.144277951427476,1517.562127434183,Sophia Thomas,6.0
431,2019,Jun,Customer 64,Product E,81,6.10395129126956,494.42005459283433,Rachel White,6.0
432,2019,Jun,Customer 274,Product B,95,73.57932465305883,6990.035842040589,Joseph Thompmon,6.0
435,2019,Jun,Customer 179,Product A,17,14.76527842680324,251.00973325565508,Daniel Wilson,6.0
437,2019,Jun,Customer 424,Product B,97,54.18260612154759,5255.712793790116,Rachel Martinez,6.0
439,2019,Jun,Customer 77,Product D,26,42.70771123915163,1110.4004922179424,Sophia White,6.0
440,2019,Jun,Customer 194,Product B,46,70.85342437815468,3259.2575213951154,Ashley White,6.0
442,2019,Jun,Customer 459,Product E,67,90.14102375507863,6039.448591590269,Sophia Jackson,6.0
444,2019,Jun,Customer 370,Product D,8,94.99829394994867,759.9863515995894,Jane Williams,6.0
445,2019,Jun,Customer 348,Product D,62,63.164508658710005,3916.19953684002,Laura Robinson,6.0
447,2019,Jun,Customer 390,Product B,22,47.97023702923851,1055.3452146432471,Sarah Thompson,6.0
449,2019,Jun,Customer 459,Product B,12,28.47480723096391,341.69768677156696,David Harris,6.0
454,2019,Jun,Customer 150,Product E,96,56.53547039333992,5427.405157760632,Sarah Thomas,6.0
456,2019,Jun,Customer 35,Product E,93,44.74797992342701,4161.562132878712,Rachel Garcia,6.0
458,2019,Jun,Customer 350,Product E,31,44.51119978395938,1379.8471933027406,Rachel Brown,6.0
462,2019,Jun,Customer 250,Product E,98,51.23354943534677,5020.887844663984,Jane Maftinez,6.0
466,2019,Jun,Customer 399,Product A,99,78.72001966836581,7793.281947168215,Sarah Garcia,6.0
469,2019,Jun,Customer 41,Product D,14,53.90764862332057,754.7070807264879,Megan Wilszn,6.0
472,2019,Jun,Customer 66,Product C,5,35.89305610134601,179.46528050673007,Daniel Robinson,6.0
473,2019,Jun,Customer 424,Product D,56,42.68267875263839,2390.23001014775,Hannah Jackson,6.0
475,2019,Jun,Customer 270,Product B,93,37.0153017609722,3442.4230637704145,Matthew Jackson,6.0
476,2019,Jun,Customer 350,Product A,1,47.69621434530508,47.69621434530508,Joseph Harris,6.0
481,2019,Jun,Customer 207,Product D,61,8.247837764220026,503.1181036174216,Jjseph Anderson,6.0
483,2019,Jun,Customer 20,Product B,29,65.8002818495068,1908.2081736356968,Daniel Thomas,6.0
485,2019,Jun,Customer 497,Product C,78,70.37974725732657,5489.620286071473,Jessica Wilson,6.0
486,2019,Jun,Customer 276,Product E,88,70.16693491838349,6174.690272817747,Laura Harris,6.0
487,2019,Jun,Customer 126,Product B,89,65.71639409247254,5848.759074230056,Emily Garcia,6.0
491,2019,Jun,Customer 380,Product B,85,13.920567999994748,1183.2482799995537,Ashley Williams,6.0
493,2019,Jun,Customer 495,Product B,65,84.62095251657047,5500.3619135770805,tegan Harris,6.0
495,2019,Jun,Customer 466,Product A,26,87.54597352547823,2276.195311662434,Andrew Miller,6.0
497,2019,Jun,Customer 345,Product D,33,62.05790654189243,2047.91091588245,Daniel Robinson,6.0
499,2019,Jul,Customer 90,Product D,66,99.94430394821332,6596.324060582079,Jane Martin,7.0
501,2019,Jul,Customer 176,Product E,73,13.59576105226982,992.4905568156968,David Davis,7.0
502,2019,Jul,Customer 159,Product A,75,88.45897832362805,6634.423374272104,Laura White,7.0
504,2019,Jul,Customer 82,Product E,23,46.38041490722864,1066.7495428662585,Astley Robinson,7.0
506,2019,Jul,Customer 455,Product A,85,35.83565384052568,3046.030576444683,Daniel Moore,7.0
508,2019,Jul,Customer 403,Product D,93,47.625894149140414,4429.208155870058,Sarah Davis,7.0
509,2019,Jul,Customer 305,Product A,35,26.59061458999939,930.6715106499788,Matthew Smith,7.0
513,2019,Jul,Customer 450,Product D,93,37.418543624484855,3479.924557077092,James Thympson,7.0
518,2019,Jul,Customer 124,Product A,36,93.06828175564914,3350.458143203369,Ashley White,7.0
522,2019,Jul,Customer 157,Product D,35,60.18854505996578,2106.5990770988024,Sarah Brown,7.0
524,2019,Jul,Customer 433,Product E,4,83.20153148158772,332.8061259263509,Matthew Johnson,7.0
525,2019,Jul,Customer 350,Product C,7,69.70619612667336,487.9433728867135,John Thomas,7.0
527,2019,Jul,Customer 312,Product A,42,22.59670242200392,949.0615017241646,DanielyWhite,7.0
532,2019,Jul,Customer 26,Product A,15,63.04319394084421,945.6479091126632,Emily Smith,7.0
533,2019,Jul,Customer 378,Product A,42,90.50219672281106,3801.092262358065,Jane Jones,7.0
535,2019,Jul,Customer 68,Product B,24,83.14836025879944,1995.5606462111864,Hannah Jihnson,7.0
538,2019,Jul,Customer 69,Product A,99,87.57966434184999,8670.38676984315,Daniel Johnton,7.0
540,2019,Jul,Customer 293,Product C,92,24.587685629250508,2262.0670778910467,James Thotas,7.0
544,2019,Jul,Customer 374,Product E,39,73.82910088286872,2879.33493443188,Joshua Taylor,7.0
547,2019,Jul,Customer 494,Product D,97,61.59631917795089,5974.842960261236,Sarah Garcia,7.0
554,2019,Jul,Customer 291,Product B,87,49.19453316695322,4279.924385524931,Laurh Taylor,7.0
556,2019,Jul,Customer 333,Product E,31,76.70959289438053,2377.9973797257967,Laura Garcia,7.0
562,2019,Jul,Customer 149,Product D,70,29.41949031104759,2059.364321773331,Matthew Jones,7.0
563,2019,Jul,Customer 456,Product A,16,53.14965102294585,850.3944163671335,Chris Martinez,7.0
565,2019,Jul,Customer 151,Product B,66,41.18640492354378,2718.302724953889,Emily Thomas,7.0
567,2019,Jul,Customer 323,Product D,62,47.48424134795939,2944.0229635734822,LauranSmith,7.0
577,2019,Jul,Customer 253,Product A,36,62.60523972117068,2253.788629962145,Andrew Anderson,7.0
578,2019,Jul,Customer 321,Product E,52,52.74377726402703,2742.676417729406,Megan White,7.0
580,2019,Jul,Customer 392,Product E,98,53.08021771044133,5201.861335623251,Emily Thomas,7.0
583,2019,Aug,Customer 20,Product B,93,15.038145004865672,1398.5474854525075,Sarah Garcia,8.0
587,2019,Aug,Customer 382,Product C,50,10.48915329465483,524.4576647327415,Laura Miller,8.0
589,2019,Aug,Customer 99,Product E,73,79.35612387069418,5792.997042560675,Sophia Moore,8.0
591,2019,Aug,Customer 252,Product A,4,65.15301447127908,260.6120578851163,Daniel Brown,8.0
593,2019,Aug,Customer 420,Product D,38,45.47792146958529,1728.161015844241,SarahiWhite,8.0
594,2019,Aug,Customer 63,Product E,63,47.72954163802564,3006.961123195615,JaneoTaylor,8.0
596,2019,Aug,Customer 455,Product E,86,96.56311617082336,8304.427990690809,Josqua Anderson,8.0
599,2019,Aug,Customer 376,Product E,65,35.73253751659001,2322.6149385783506,Matthew Williams,8.0
600,2019,Aug,Customer 474,Product B,85,23.891346388653112,2030.7644430355144,Daniel Williams,8.0
605,2019,Aug,Customer 82,Product C,93,42.47524646415336,3950.1979211662624,Rachel Martin,8.0
606,2019,Aug,Customer 422,Product B,21,95.84110811165009,2012.663270344652,Mygan Moore,8.0
609,2019,Aug,Customer 48,Product E,97,84.88280004546264,8233.631604409877,Megan Williams,8.0
617,2019,Aug,Customer 17,Product E,20,75.06329414860566,1501.265882972113,Joseph Johnson,8.0
618,2019,Aug,Customer 314,Product D,11,97.22124597871368,1069.4337057658504,Sophia Martin,8.0
621,2019,Aug,Customer 352,Product B,38,12.848678028630523,488.24976508795993,Joshua White,8.0
622,2019,Aug,Customer 368,Product D,81,33.067253860354924,2678.447562688749,James Moure,8.0
623,2019,Aug,Customer 256,Product A,73,41.28426576702511,3013.751400992833,David Harris,8.0
625,2019,Aug,Customer 324,Product A,41,96.18351921721326,3943.524287905744,Michael Harris,8.0
627,2019,Aug,Customer 140,Product C,2,62.1787510154506,124.3575020309012,Emely Taylor,8.0
629,2019,Aug,Customer 271,Product A,40,61.860499690014734,2474.4199876005896,Sarah Taylor,8.0
630,2019,Aug,Customer 457,Product A,59,57.25873434352482,3378.2653262679646,Megan Harris,8.0
631,2019,Aug,Customer 473,Product B,22,31.01017421384012,682.2238327044827,Chris Jackson,8.0
636,2019,Aug,Customer 126,Product D,96,21.855733099622157,2098.1503775637266,Andrew White,8.0
637,2019,Aug,Customer 86,Product C,89,94.0518663172263,8370.61610223314,Daniel Robinson,8.0
644,2019,Aug,Customer 367,Product A,8,48.84796006988004,390.7836805590403,Emily Jwnes,8.0
645,2019,Aug,Customer 144,Product A,5,88.73782406912703,443.6891203456352,James Martinez,8.0
646,2019,Aug,Customer 388,Product C,96,88.58256616448418,8503.92635179048,Rachel Thomlson,8.0
648,2019,Aug,Customer 384,Product C,27,70.34899043859194,1899.4227418419823,Rachel Robinson,8.0
656,2019,Aug,Customer 310,Product E,74,63.86098705868486,4725.71304234268,Rachel Miller,8.0
657,2019,Aug,Customer 260,Product D,57,41.82899150128745,2384.2525155733847,Ashley Martiy,8.0
660,2019,Aug,Customer 500,Product D,24,69.26445403650442,1662.346896876106,Laura Miller,8.0
663,2019,Aug,Customer 406,Product E,76,79.56521282558941,6046.956174744795,Michael Thompson,8.0
664,2019,Aug,Customer 486,Product E,31,83.38741342828095,2585.009816276709,Sarah Johnson,8.0
666,2019,Sep,Customer 183,Product A,18,40.28509017793935,725.1316232029083,Sarah Johnson,9.0
667,2019,Sep,Customer 113,Product C,92,74.88799585272304,6889.69561845052,Joshua Thompson,9.0
672,2019,Sep,Customer 259,Product E,94,84.01121914919848,7897.054600024658,Hjnnah Thomas,9.0
677,2019,Sep,Customer 356,Product B,4,9.734992639379447,38.9399705575178,Joseph Smith,9.0
680,2019,Sep,Customer 174,Product D,60,42.889422821854296,2573.365369311258,Joshua Martin,9.0
683,2019,Sep,Customer 391,Product C,55,91.09418514949849,5010.180183222416,Hannah Jones,9.0
684,2019,Sep,Customer 120,Product B,80,40.26467391954984,3221.173913563987,Emily Brown,9.0
685,2019,Sep,Customer 479,Product B,89,78.78750291074222,7012.087759056058,David Davis,9.0
690,2019,Sep,Customer 148,Product E,42,83.64749565560642,3513.1948175354696,David trown,9.0
693,2019,Sep,Customer 421,Product A,19,34.32638062045355,652.2012317886174,Andrew Martinez,9.0
695,2019,Sep,Customer 178,Product E,68,44.70904371769601,3040.2149728033287,Matthew Thpmas,9.0
698,2019,Sep,Customer 169,Product A,17,63.22551528188517,1074.833759792048,tohn Thompson,9.0
701,2019,Sep,Customer 66,Product B,98,86.88875629840587,8515.098117243775,Jane Miller,9.0
